"MatchIndex","Team"
932,"Carmella & James Ellsworth"
932,"John Cena & Nikki Bella"
928,"Akira Tozawa & Rich Swann"
928,"Noam Dar & The Brian Kendrick"
924,"Big Cass & Enzo Amore"
924,"Karl Anderson & Luke Gallows"
915,"Big E & Xavier Woods"
915,"Jinder Mahal & Rusev"
914,"Bayley & Sasha Banks"
914,"Charlotte Flair & Nia Jax"
904,"Big E & Kofi Kingston"
904,"Jinder Mahal & Rusev"
903,"Big Cass & Enzo Amore"
903,"Cesaro & Sheamus"
902,"Chad Gable & Jason Jordan"
902,"Konnor & Viktor"
896,"Aiden English & Simon Gotch"
896,"Chad Gable & Jason Jordan, Fandango & Tyler Breeze, Heath Slater & Rhyno,Jey Uso & Jimmy Uso, Konnor & Viktor"
890,"Apollo Crews & Kalisto"
886,"Aiden English, Jey Uso, Jimmy Uso, Konnor, Simon Gotch & Viktor"
886,"Chad Gable, Fandango, Heath Slater, Jason Jordan, Rhyno & Tyler Breeze"
883,"Cesaro & Sheamus"
883,"Karl Anderson & Luke Gallows"
882,"Big E & Xavier Woods"
882,"Epico & Primo"
880,"Cedric Alexander, Jack Gallagher & TJ Perkins"
880,"Neville, Noam Dar & Tony Nese"
876,"Akam & Rezar"
876,"Johnny Gargano & Tommaso Ciampa"
873,"Cedric Alexander & Jack Gallagher"
873,"Neville & Noam Dar"
871,"Bray Wyatt & Randy Orton"
871,"John Cena & Luke Harper"
869,"Alexa Bliss & Mickie James"
869,"Becky Lynch & Naomi"
867,"Bayley, Cesaro & Sheamus"
867,"Charlotte Flair, Karl Anderson & Luke Gallows"
865,"Big Cass & Enzo Amore"
865,"Jinder Mahal & Rusev"
858,"Alexa Bliss, Mickie James & Natalya"
858,"Becky Lynch, Naomi & Nikki Bella"
857,"Cesaro & Sheamus"
857,"Karl Anderson & Luke Gallows"
855,"Akam & Rezar"
855,"Johnny Gargano & Tommaso Ciampa"
838,"Braun Strowman, Chris Jericho & Kevin Owens"
838,"Roman Reigns, Sami Zayn & Seth Rollins"
837,"Big Cass & Enzo Amore"
837,"Jinder Mahal & Rusev"
836,"Cesaro & Sheamus"
836,"Karl Anderson & Luke Gallows"
818,"Bray Wyatt & Randy Orton"
818,"Chad Gable & Jason Jordan"
815,"Bayley & Sasha Banks"
815,"Charlotte Flair & Nia Jax"
814,"Dash Wilder & Scott Dawson"
814,"Johnny Gargano & Tommaso Ciampa"
803,"Chad Gable & Jason Jordan"
803,"Heath Slater & Rhyno, Jey Uso & Jimmy Uso, Luke Harper & Randy Orton"
800,"Cesaro & Sheamus"
800,"Kofi Kingston & Xavier Woods"
793,"Big E, Cesaro, Kofi Kingston & Sheamus"
793,"Epico, Karl Anderson, Luke Gallows & Primo"
792,"Chris Jericho & Kevin Owens"
792,"Roman Reigns & Seth Rollins"
789,"Big E & Kofi Kingston"
789,"Cesaro & Sheamus"
784,"Aiden English & Simon Gotch"
784,"Chad Gable & Jason Jordan, Fandango & Tyler Breeze, Heath Slater & Rhyno,Konnor & Viktor, Mojo Rawley & Zack Ryder"
782,"Big E & Kofi Kingston"
782,"Cesaro & Sheamus, Karl Anderson & Luke Gallows"
781,"Big E & Xavier Woods"
781,"Chris Jericho & Kevin Owens, Roman Reigns & Seth Rollins"
779,"Dash Wilder & Scott Dawson"
779,"Riddick Moss & Tino Sabbatelli"
778,"Bobby Roode & Elias Samson"
778,"Buddy Murphy & Tye Dillinger"
775,"Johnny Gargano & Tommaso Ciampa"
775,"Nick Miller & Shane Thorne"
772,"Bray Wyatt & Randy Orton"
772,"Heath Slater & Rhyno"
765,"Bray Wyatt & Randy Orton"
765,"Heath Slater & Rhyno"
759,"Aiden English, Curt Hawkins, Konnor, Simon Gotch & Viktor"
759,"Apollo Crews, Chad Gable, Jason Jordan, Mojo Rawley & Zack Ryder"
756,"Aliyah & Liv Morgan"
756,"Billie Kay & Peyton Royce"
754,"Akira Tozawa & Tajiri"
754,"Johnny Gargano & Tommaso Ciampa"
750,"Bray Wyatt & Randy Orton"
750,"Chad Gable & Jason Jordan"
748,"Drew Gulak & Tony Nese"
748,"Gurv Sihra & Harv Sihra"
747,"Big E & Xavier Woods"
747,"Karl Anderson & Luke Gallows"
746,"Curtis Axel & Darren Young"
746,"Epico & Primo"
739,"Big E & Kofi Kingston"
739,"Cesaro & Sheamus"
738,"Bayley & Sasha Banks"
738,"Charlotte Flair & Nia Jax"
736,"AJ Styles, Bray Wyatt, Dean Ambrose, Randy Orton & Shane McMahon"
736,"Braun Strowman, Chris Jericho, Kevin Owens, Roman Reigns & Seth Rollins"
735,"Alexa Bliss, Becky Lynch, Carmella, Naomi & Natalya"
735,"Alicia Fox, Bayley, Charlotte Flair, Nia Jax & Sasha Banks"
733,"Big Cass, Big E, Cesaro, Enzo Amore, Epico, Karl Anderson, Kofi Kingston, Luke Gallows, Primo & Sheamus"
733,"Chad Gable, Fandango, Heath Slater, Jason Jordan, Jey Uso, Jimmy Uso, Mojo Rawley, Rhyno, Tyler Breeze & Zack Ryder"
729,"Ariya Daivari, Drew Gulak & Tony Nese"
729,"Noam Dar, Rich Swann & TJ Perkins"
728,"Dash Wilder & Scott Dawson"
728,"Johnny Gargano & Tommaso Ciampa"
724,"Akam & Rezar"
724,"Nick Miller & Shane Thorne"
723,"Aiden English, Kenny, Konnor, Mikey, Mosh, Simon Gotch, Thrasher & Viktor"
723,"Chad Gable, Fandango, Jason Jordan, Jey Uso, Jimmy Uso, Mojo Rawley, Tyler Breeze & Zack Ryder"
721,"Cesaro & Sheamus"
721,"Kevin Owens & Roman Reigns"
720,"Big E, Kofi Kingston & Xavier Woods"
720,"Braun Strowman, Chris Jericho & Seth Rollins"
719,"Alicia Fox & Nia Jax"
719,"Charlotte Flair & Sasha Banks"
718,"Big Cass, Enzo Amore, Karl Anderson & Luke Gallows"
718,"Epico, Goldust, Primo & R-Truth"
715,"Bray Wyatt, Luke Harper & Randy Orton"
715,"Dean Ambrose, James Ellsworth & Kane"
709,"Akam & Rezar"
709,"Johnny Gargano & Tommaso Ciampa"
705,"Ariya Daivari, Drew Gulak & Tony Nese"
705,"Cedric Alexander, Lince Dorado & Sin Cara"
702,"Big Cass & Enzo Amore"
702,"Karl Anderson & Luke Gallows"
701,"Big E & Xavier Woods"
701,"Cesaro & Sheamus"
693,"Kota Ibushi & TJ Perkins"
693,"Lince Dorado & Mustafa Ali"
692,"Alexander Wolfe & Sawyer Fulton"
692,"Kota Ibushi & TJ Perkins"
691,"Austin Aries & Roderick Strong"
691,"Otis Dozovic & Tucker Knight"
690,"Kenny & Mikey"
686,"Heath Slater & Rhyno"
686,"Jey Uso & Jimmy Uso"
681,"Aiden English, Konnor, Simon Gotch & Viktor"
681,"Chad Gable, Jason Jordan, Mojo Rawley & Zack Ryder"
672,"Big E & Kofi Kingston"
672,"Karl Anderson & Luke Gallows"
671,"Chad Gable & Jason Jordan"
671,"Jey Uso & Jimmy Uso"
666,"Big Cass, Big E, Enzo Amore, Kofi Kingston & Sami Zayn"
666,"Chris Jericho, Epico, Karl Anderson, Luke Gallows & Primo"
663,"Bayley & Sasha Banks"
663,"Charlotte  & Dana Brooke"
661,"Andrade Almas & Cedric Alexander"
661,"Dash Wilder & Scott Dawson"
658,"Cedric Alexander & Noam Dar"
658,"Johnny Gargano & Tommaso Ciampa"
655,"AJ Styles & The Miz"
655,"Dean Ambrose & John Cena"
654,"Karl Anderson & Luke Gallows"
654,"Kofi Kingston & Xavier Woods"
649,"Heath Slater & Rhyno"
649,"Jey Uso & Jimmy Uso"
646,"Jey Uso & Jimmy Uso"
646,"Mojo Rawley & Zack Ryder"
643,"Heath Slater & Rhyno"
643,"Mojo Rawley & Zack Ryder"
642,"Alexa Bliss, Carmella & Natalya"
642,"Becky Lynch, Naomi & Nikki Bella"
640,"Big Cass & Enzo Amore"
640,"Epico & Primo"
634,"Bayley, Big E & Kofi Kingston"
634,"Dana Brooke, Karl Anderson & Luke Gallows"
627,"Ariya Daivari & Tony Nese"
627,"Nick Miller & Shane Thorne"
626,"Chad Gable & Jason Jordan"
626,"Fandango & Tyler Breeze"
620,"Alexa Bliss, Natalya & Nikki Bella"
620,"Becky Lynch, Carmella & Naomi"
619,"Karl Anderson & Luke Gallows"
619,"Kofi Kingston & Xavier Woods"
618,"Bubba Ray Dudley & D-Von Dudley"
618,"Neville & Sami Zayn"
617,"Aiden English, Fandango, Konnor, Simon Gotch, Tyler Breeze & Viktor"
617,"Chad Gable, Jason Jordan, Jey Uso, Jimmy Uso, Mojo Rawley & Zack Ryder"
611,"Big Cass & Enzo Amore"
611,"Chris Jericho & Kevin Owens"
606,"Dash Wilder & Scott Dawson"
606,"Johnny Gargano & Tommaso Ciampa"
603,"Aiden English, Fandango, Konnor, Simon Gotch, Tyler Breeze & Viktor"
603,"Chad Gable, Jason Jordan, Jey Uso, Jimmy Uso, Mojo Rawley & Zack Ryder"
598,"Bray Wyatt & Erick Rowan"
598,"Dean Ambrose & Dolph Ziggler"
596,"Bubba Ray Dudley & D-Von Dudley"
596,"Neville & Sin Cara"
589,"Charlotte  & Chris Jericho"
589,"Enzo Amore & Sasha Banks"
578,"Bayley & Sasha Banks"
578,"Charlotte  & Dana Brooke"
577,"AJ Styles, Karl Anderson & Luke Gallows"
577,"Big Cass, Enzo Amore & John Cena"
575,"Big E, Kofi Kingston & Xavier Woods"
575,"Braun Strowman, Bray Wyatt & Erick Rowan"
572,"Fandango & Tyler Breeze"
572,"Jey Uso & Jimmy Uso"
570,"Apollo Crews, Goldust & R-Truth"
570,"Baron Corbin, Bubba Ray Dudley & D-Von Dudley"
560,"Dash Wilder & Scott Dawson"
560,"Nick Miller & Shane Thorne"
555,"Alberto Del Rio, Cesaro, Chris Jericho, Kalisto, Kevin Owens, Sami Zayn, Sheamus & Sin Cara"
555,"Apollo Crews, Bubba Ray Dudley, D-Von Dudley, Jack Swagger, Kane, Mark Henry, The Big Show & Zack Ryder"
551,"Chad Gable & Jason Jordan"
551,"Gzim Selmani & Sunny Dhinsa"
548,"Chad Gable & Jason Jordan"
548,"Dash Wilder & Scott Dawson"
526,"Becky Lynch & Natalya"
526,"Charlotte  & Dana Brooke"
523,"Bubba Ray Dudley & D-Von Dudley"
523,"Kalisto & Sin Cara"
520,"Aiden English & Simon Gotch"
520,"Big Cass & Enzo Amore, Big E & Kofi Kingston, Karl Anderson & Luke Gallows"
519,"Fandango & Tyler Breeze"
519,"Goldust & R-Truth"
511,"Chad Gable & Jason Jordan"
511,"Dash Wilder & Scott Dawson"
502,"Jey Uso & Jimmy Uso"
502,"Karl Anderson & Luke Gallows"
500,"Aiden English & Simon Gotch"
500,"Big E & Xavier Woods"
498,"Johnny Gargano & Tommaso Ciampa"
498,"Nick Miller & Shane Thorne"
497,"Dash Wilder & Scott Dawson"
497,"Johnny Gargano & Tommaso Ciampa"
495,"AJ Styles, Karl Anderson & Luke Gallows"
495,"Jey Uso, Jimmy Uso & Roman Reigns"
494,"Becky Lynch & Natalya"
494,"Charlotte  & Emma"
491,"AJ Styles, Karl Anderson & Luke Gallows"
491,"Jey Uso, Jimmy Uso & Roman Reigns"
480,"Fandango & Zack Ryder"
480,"Karl Anderson & Luke Gallows"
477,"Becky Lynch, Natalya, Paige & Sasha Banks"
477,"Charlotte , Naomi, Summer Rae & Tamina"
473,"Alberto Del Rio & Sheamus"
473,"Bray Wyatt & Roman Reigns"
469,"AJ Styles & Cesaro"
469,"Chris Jericho & Kevin Owens"
467,"Big E & Kofi Kingston"
467,"King Barrett & Sheamus"
465,"Bubba Ray Dudley & D-Von Dudley"
465,"Jey Uso & Jimmy Uso"
463,"Alicia Fox, Brie Bella, Eva Marie, Natalya & Paige"
463,"Emma, Lana, Naomi, Summer Rae & Tamina"
459,"Bubba Ray Dudley & D-Von Dudley"
459,"Jey Uso & Jimmy Uso"
458,"Alberto Del Rio, Rusev & Sheamus"
458,"Big E, Kofi Kingston & Xavier Woods"
456,"Chad Gable & Jason Jordan"
456,"Dash Wilder & Scott Dawson"
450,"Chad Gable & Jason Jordan"
450,"Colin Cassady & Enzo Amore"
444,"Chad Gable & Jason Jordan"
444,"Dash Wilder & Scott Dawson"
440,"Alberto Del Rio & Rusev"
440,"Big E & Xavier Woods"
438,"Colin Cassady & Enzo Amore"
438,"Dash Wilder & Scott Dawson"
435,"Big E & Kofi Kingston"
435,"King Barrett & Sheamus"
432,"Kalisto & Sin Cara"
432,"King Barrett & Sheamus"
431,"Braun Strowman, Bray Wyatt, Erick Rowan & Luke Harper"
431,"Dean Ambrose, Dolph Ziggler, Jey Uso & Jimmy Uso"
430,"Kevin Owens & The Miz"
430,"Neville & Sami Zayn"
428,"King Barrett, Rusev & Sheamus"
426,"AJ Styles & Chris Jericho"
426,"Big E & Kofi Kingston"
424,"Jey Uso & Jimmy Uso"
424,"Rusev & Sheamus"
420,"Alberto Del Rio, King Barrett, Rusev & Sheamus"
420,"Dolph Ziggler, Kalisto, Neville & Sin Cara"
418,"Bray Wyatt, Erick Rowan & Luke Harper"
418,"Kane, Ryback & The Big Show"
415,"Big E, Kofi Kingston & Xavier Woods"
415,"Kalisto, Neville & Sin Cara"
410,"Becky Lynch & Sasha Banks"
410,"Naomi & Tamina"
409,"Braun Strowman, Erick Rowan & Luke Harper"
409,"Kane, Ryback & The Big Show"
407,"Alberto Del Rio, Rusev & Sheamus"
407,"Dolph Ziggler, Kalisto & Sin Cara"
405,"Bubba Ray Dudley & D-Von Dudley"
405,"Dean Ambrose & Roman Reigns"
403,"Alberto Del Rio, Rusev & Sheamus"
403,"Kalisto, Neville & Sin Cara"
399,"Adam Rose & Curtis Axel"
399,"AJ Styles & Chris Jericho"
396,"Alberto Del Rio & Rusev"
396,"Kalisto & Sin Cara"
395,"Big E, Kofi Kingston, Mark Henry & Xavier Woods"
395,"Bubba Ray Dudley, D-Von Dudley, Jey Uso & Jimmy Uso"
394,"Alberto Del Rio & Rusev"
394,"Dean Ambrose & Roman Reigns"
392,"Adam Rose, Curtis Axel & Heath Slater"
392,"Big E, Kofi Kingston & Xavier Woods"
389,"Adam Rose & Curtis Axel"
389,"Jey Uso & Jimmy Uso"
387,"Big E & Kofi Kingston"
387,"Dean Ambrose & Roman Reigns"
384,"Aiden English & Simon Gotch"
384,"Chad Gable & Jason Jordan"
383,"Bray Wyatt, Erick Rowan & Luke Harper"
383,"Chris Jericho, Dean Ambrose & Roman Reigns"
381,"Big E, Kofi Kingston, The Miz & Xavier Woods"
381,"Dolph Ziggler, Jey Uso, Jimmy Uso & Titus O'Neil"
379,"Dean Ambrose & Roman Reigns"
379,"Rusev & Sheamus"
377,"Bubba Ray Dudley & D-Von Dudley"
377,"Damien Sandow & Darren Young, Jack Swagger & Mark Henry, Konnor & Viktor"
374,"Big E & Kofi Kingston"
374,"Jey Uso & Jimmy Uso"
371,"Bayley & Carmella"
371,"Eva Marie & Nia Jax"
366,"Blake  & Murphy"
366,"Chad Gable & Jason Jordan"
364,"Blake , Dash Wilder, Murphy  & Scott Dawson"
364,"Chad Gable, Colin Cassady, Enzo Amore & Jason Jordan"
362,"Big E, Kofi Kingston & Xavier Woods"
362,"Dolph Ziggler, Jey Uso & Jimmy Uso"
360,"Alberto Del Rio, King Barrett, Rusev & Sheamus"
358,"Bray Wyatt, Erick Rowan & Luke Harper"
358,"Bubba Ray Dudley, D-Von Dudley & Ryback"
357,"Alberto Del Rio & Sheamus"
357,"Dean Ambrose & Kalisto"
355,"Konnor, Stardust, Tyler Breeze & Viktor"
355,"Mark Henry, Neville, R-Truth & Titus O'Neil"
353,"Dean Ambrose & Neville"
353,"Kevin Owens & Sheamus"
352,"Bubba Ray Dudley & D-Von Dudley"
352,"Erick Rowan & Luke Harper"
351,"Alberto Del Rio, Big E, Braun Strowman, Bray Wyatt, Erick Rowan, Kevin Owens, Kofi Kingston, Konnor, Luke Harper, Sheamus, Stardust, Tyler Breeze, Viktor & Xavier Woods"
349,"Big E & Kofi Kingston"
349,"Jey Uso & Jimmy Uso"
347,"Blake  & Murphy"
347,"Chad Gable & Jason Jordan"
344,"Alexa Bliss & Emma"
344,"Bayley & Carmella"
340,"Big E, Kofi Kingston, The Miz & Xavier Woods"
340,"Dolph Ziggler, Goldust, Neville & R-Truth"
337,"Alberto Del Rio & Rusev"
337,"Jey Uso & Jimmy Uso"
334,"Big E, Kofi Kingston & Xavier Woods"
334,"Bubba Ray Dudley, D-Von Dudley & Kalisto"
326,"Colin Cassady & Enzo Amore"
326,"Dash Wilder & Scott Dawson"
324,"Aiden English & Simon Gotch"
324,"Blake  & Murphy, Chad Gable & Jason Jordan, Mojo Rawley & Zack Ryder"
321,"Braun Strowman, Bray Wyatt, Erick Rowan & Luke Harper"
321,"Bubba Ray Dudley, D-Von Dudley, Rhyno & Tommy Dreamer"
318,"Braun Strowman, Bray Wyatt, Erick Rowan & Luke Harper"
318,"Bubba Ray Dudley, D-Von Dudley, Rhyno & Tommy Dreamer"
316,"Big E & Kofi Kingston"
316,"Jey Uso & Jimmy Uso, Kalisto & Sin Cara"
312,"Alberto Del Rio, King Barrett, Rusev & Sheamus"
312,"Braun Strowman, Bray Wyatt, Erick Rowan & Luke Harper, Bubba Ray Dudley, D-Von Dudley, Rhyno & Tommy Dreamer, Dean Ambrose, Jey Uso, Jimmy Uso & Roman Reigns"
310,"Alberto Del Rio, Big E, King Barrett, Kofi Kingston, Rusev, Sheamus & Xavier Woods"
310,"Dean Ambrose, Jey Uso, Jimmy Uso & Roman Reigns"
308,"Bo Dallas, Konnor, Stardust, The Miz & Viktor"
308,"Bubba Ray Dudley, D-Von Dudley, Goldust, Neville & Titus O'Neil"
305,"Big E, King Barrett, Kofi Kingston, Sheamus & Xavier Woods"
305,"Jey Uso, Jimmy Uso, Kalisto, Ryback & Sin Cara"
304,"Bray Wyatt & Luke Harper"
304,"Kane & The Undertaker"
300,"Aiden English & Simon Gotch"
300,"Dash Wilder & Scott Dawson"
299,"Blake  & Murphy"
299,"Mojo Rawley & Zack Ryder"
298,"Apollo Crews & Finn Balor"
298,"Baron Corbin & Samoa Joe"
295,"Adam Rose & Brad Maddox"
295,"Jey Uso & Jimmy Uso"
285,"Big E, Kevin Owens, Kofi Kingston, Seth Rollins & Xavier Woods"
285,"Dean Ambrose, Jey Uso, Jimmy Uso, Roman Reigns & Ryback"
283,"Braun Strowman, Erick Rowan & Luke Harper"
283,"Cesaro, Dean Ambrose & Ryback"
280,"Cesaro, Dolph Ziggler & Neville"
280,"King Barrett, Rusev & Sheamus"
279,"Big E & Kofi Kingston"
279,"Bubba Ray Dudley & D-Von Dudley"
273,"Corey Hollis & John Skyler"
273,"Dash Wilder & Scott Dawson"
272,"Chad Gable & Jason Jordan"
272,"Konnor & Viktor"
271,"Aiden English & Simon Gotch"
271,"Dash Wilder & Scott Dawson"
267,"Braun Strowman, Bray Wyatt & Erick Rowan"
267,"Dean Ambrose, Roman Reigns & Seth Rollins"
266,"Big E, Kofi Kingston & Xavier Woods"
266,"Bubba Ray Dudley, D-Von Dudley & John Cena"
263,"Chad Gable & Jason Jordan"
263,"Johnny Gargano & Tommaso Ciampa"
262,"Dash Wilder & Scott Dawson"
262,"Finn Balor & Samoa Joe"
260,"Baron Corbin & Rhyno"
260,"Chad Gable & Jason Jordan"
259,"Baron Corbin & Rhyno"
259,"Finn Balor & Samoa Joe"
254,"Dolph Ziggler & Randy Orton"
254,"Rusev & Sheamus"
252,"Big E & Kofi Kingston"
252,"Bubba Ray Dudley & D-Von Dudley"
249,"Alicia Fox, Brie Bella & Nikki Bella"
249,"Becky Lynch, Charlotte  & Paige"
247,"Big E, Kofi Kingston & Xavier Woods"
247,"Bubba Ray Dudley, D-Von Dudley & John Cena"
245,"Big E, Kofi Kingston & Rusev"
245,"Bubba Ray Dudley, D-Von Dudley & Dolph Ziggler"
243,"Braun Strowman, Bray Wyatt & Luke Harper"
243,"Chris Jericho, Dean Ambrose & Roman Reigns"
240,"Big E & Kofi Kingston"
240,"Bubba Ray Dudley & D-Von Dudley"
237,"Kalisto, Neville & Sin Cara"
237,"Konnor, Stardust & Viktor"
232,"John Cena & Sting"
232,"Seth Rollins & The Big Show"
230,"Aiden English & Simon Gotch"
230,"Blake  & Murphy"
229,"Bubba Ray Dudley & D-Von Dudley"
229,"Konnor & Viktor"
228,"Finn Balor & Samoa Joe"
228,"Kalisto & Sin Cara"
227,"King Barrett & Stardust"
227,"Neville & Stephen Amell"
223,"Alicia Fox, Brie Bella & Nikki Bella"
223,"Becky Lynch, Charlotte  & Paige, Naomi, Sasha Banks & Tamina"
222,"Bray Wyatt & Luke Harper"
222,"Dean Ambrose & Roman Reigns"
220,"Big E & Kofi Kingston"
220,"Darren Young & Titus O'Neil, Diego & Fernando, Kalisto & Sin Cara"
217,"Chad Gable, Dash Wilder, Jason Jordan & Scott Dawson"
217,"Colin Cassady, Enzo Amore, Mojo Rawley & Zack Ryder"
212,"Aiden English & Simon Gotch"
212,"Blake  & Murphy"
210,"Bray Wyatt, Kevin Owens, Luke Harper & Sheamus"
210,"Cesaro, Dean Ambrose, Randy Orton & Roman Reigns"
208,"Chad Gable & Jason Jordan"
208,"Neville & Solomon Crowe"
207,"Bull Dempsey & Tyler Breeze"
207,"Johnny Gargano & Tommaso Ciampa"
201,"Cesaro & Dean Ambrose"
201,"Kevin Owens & Seth Rollins"
197,"Brie Bella & Nikki Bella"
197,"Naomi & Sasha Banks"
195,"Becky Lynch & Paige"
195,"Naomi & Sasha Banks"
194,"Big E & Kofi Kingston"
194,"Darren Young & Titus O'Neil"
186,"Aiden English & Simon Gotch"
186,"Blake  & Murphy"
185,"Colin Cassady & Enzo Amore"
185,"Dash Wilder & Scott Dawson"
176,"Dolph Ziggler & John Cena"
176,"Kane & King Barrett"
172,"Big E, Bo Dallas, Kofi Kingston & Xavier Woods"
172,"Darren Young, Kalisto, Sin Cara  & Titus O'Neil"
168,"Aiden English & Simon Gotch"
168,"Colin Cassady & Enzo Amore"
166,"Finn Balor & Samoa Joe"
166,"Kevin Owens & Rhyno"
163,"Dean Ambrose & Roman Reigns"
163,"Kane & Sheamus"
161,"Big E & Xavier Woods"
161,"Darren Young & Titus O'Neil"
153,"Kane, Kofi Kingston & Sheamus"
153,"Neville, Randy Orton & Roman Reigns"
152,"Jamie Noble & Joey Mercury"
150,"Darren Young & Titus O'Neil"
150,"Kalisto & Sin Cara, Konnor & Viktor"
147,"Big E, Kofi Kingston & Xavier Woods"
147,"Cesaro & Tyson Kidd, Darren Young & Titus O'Neil, Diego & Fernando,Kalisto & Sin Cara, Konnor & Viktor"
140,"Alexa Bliss, Blake  & Murphy"
140,"Carmella, Colin Cassady & Enzo Amore"
136,"Aiden English & Simon Gotch"
136,"Jason Jordan & Marcus Louis"
132,"Blake  & Murphy"
132,"Colin Cassady & Enzo Amore"
131,"Bayley & Charlotte"
131,"Dana Brooke & Emma"
125,"Big E & Kofi Kingston"
125,"Cesaro & Tyson Kidd"
120,"Brie Bella & Nikki Bella"
120,"Naomi & Tamina"
115,"Big E, Kofi Kingston & Xavier Woods"
115,"Randy Orton & Roman Reigns"
111,"Kane & Seth Rollins"
111,"Randy Orton & Roman Reigns"
108,"Big E & Kofi Kingston"
108,"Cesaro & Tyson Kidd"
101,"Adam Rose & Tyler Breeze"
101,"Finn Balor & Hideo Itami"
97,"Cesaro & Tyson Kidd"
97,"Daniel Bryan & John Cena"
96,"Cesaro & Tyson Kidd"
90,"AJ Lee, Naomi & Paige"
90,"Brie Bella, Natalya & Nikki Bella"
87,"Big E, Kalisto, Kofi Kingston & Sin Cara"
87,"Cesaro, Konnor, Tyson Kidd & Viktor"
86,"Kane, Seth Rollins & The Big Show"
86,"Randy Orton, Roman Reigns & Ryback"
85,"Big E & Kofi Kingston"
85,"Cesaro & Tyson Kidd, Diego & Fernando, Jey Uso & Jimmy Uso"
81,"AJ Lee & Paige"
81,"Brie Bella & Nikki Bella"
72,"Aiden English & Simon Gotch"
72,"Blake  & Murphy, Colin Cassady & Enzo Amore"
71,"Alexa Bliss & Bayley"
71,"Becky Lynch & Dana Brooke"
54,"Brie Bella & Nikki Bella"
54,"Emma & Paige"
53,"Cesaro & Tyson Kidd"
53,"Jey Uso & Jimmy Uso"
51,"Daniel Bryan & Roman Reigns"
51,"Randy Orton & Seth Rollins"
48,"Cesaro & Tyson Kidd"
48,"Jey Uso & Jimmy Uso"
44,"Dolph Ziggler, Erick Rowan & Ryback"
44,"Kane, Seth Rollins & The Big Show"
36,"Blake  & Murphy"
36,"Kalisto & Sin Cara"
35,"Colin Cassady & Enzo Amore"
35,"Kalisto & Sin Cara"
27,"Blake  & Murphy"
27,"Kalisto & Sin Cara"
24,"Damien Mizdow & The Miz"
24,"Daniel Bryan & Roman Reigns, Diego & Fernando, Heath Slater & Titus O'Neil,Jey Uso & Jimmy Uso, Kane & The Big Show, Konnor & Viktor"
22,"Daniel Bryan & Roman Reigns"
22,"Kane & The Big Show"
18,"Big E & Kofi Kingston"
18,"Cesaro & Tyson Kidd"
15,"Billy Gunn & Road Dogg"
15,"Konnor & Viktor"
14,"Damien Mizdow & The Miz"
14,"Jey Uso & Jimmy Uso"
13,"Brie Bella & Nikki Bella"
13,"Natalya & Paige"
10,"Kane, Seth Rollins & The Big Show"
7,"Bayley & Charlotte"
7,"Becky Lynch & Sasha Banks"
3,"Daniel Bryan, Dean Ambrose & Roman Reigns"
3,"Kane, Seth Rollins & The Big Show"
